;movie_title;title_year;language;country;Couleur;duration;budget;genres;cast_total_facebook_likes;movie_facebook_likes;imdb_score;movie_imdb_link;action;adventure;animation;biography;comedy;crime;documentary;drama;family;fantasy;film-noir;game-show;history;horror;music;musical;mystery;news;reality-tv;romance;sci-fi;short;sport;thriller;war;western;english;french;australia;canada;france;germany;uk;usa; black and white;color
4348;The Ballad of Jack and Rose ;2005.0;English;USA;Color;112.0;1500000.0;Drama;859.0;608.0;6.7;http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4349;The To Do List ;2013.0;English;USA;Color;104.0;1500000.0;Comedy|Romance;2667.0;0.0;5.8;http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4350;Killing Zoe ;1993.0;English;France;Color;99.0;1500000.0;Crime|Drama|Thriller;1582.0;853.0;6.5;http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4351;The Believer ;2001.0;English;USA; Black and White;98.0;1500000.0;Drama;33441.0;0.0;7.2;http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4353;Unsullied ;2014.0;English;USA;Color;93.0;1500000.0;Action|Horror|Thriller;792.0;307.0;5.5;http://www.imdb.com/title/tt3139764/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4354;Session 9 ;2001.0;English;USA;Color;100.0;1500000.0;Horror|Mystery;469.0;0.0;6.5;http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
4355;I Want Someone to Eat Cheese With ;2006.0;English;USA;Color;80.0;1500000.0;Comedy|Romance;2179.0;0.0;6.2;http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
4357;Hatchet ;2006.0;English;USA;Color;93.0;1500000.0;Comedy|Horror;3668.0;0.0;5.7;http://www.imdb.com/title/tt0422401/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4358;Modern Times ;1936.0;English;USA; Black and White;87.0;1500000.0;Comedy|Drama|Family;352.0;0.0;8.6;http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
4359;Stolen Summer ;2002.0;English;USA;Color;91.0;1500000.0;Drama;3901.0;304.0;6.5;http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4360;My Name Is Bruce ;2007.0;English;USA;Color;84.0;1500000.0;Comedy|Fantasy;1238.0;0.0;6.3;http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4361;The Salon ;2005.0;English;USA;Color;90.0;1500000.0;Comedy|Drama;3138.0;68.0;4.3;http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4362;Road Hard ;2015.0;English;USA;Color;98.0;1500000.0;Comedy;2628.0;212.0;6.1;http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
4363;Forty Shades of Blue ;2005.0;English;USA;Color;108.0;1500000.0;Drama|Music|Romance;1240.0;216.0;6.0;http://www.imdb.com/title/tt0395543/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
4364;Amigo ;2010.0;English;USA;Color;124.0;1700000.0;Drama|War;60.0;594.0;5.8;http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4365;Pontypool ;2008.0;English;Canada;Color;95.0;1500000.0;Fantasy|Horror;721.0;0.0;6.7;http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
4366;Trucker ;2008.0;English;USA;Color;90.0;2000000.0;Drama;89263.0;371.0;6.7;http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4367;Me You and Five Bucks ;2015.0;English;USA;Color;93.0;1500000.0;Comedy|Drama|Romance;771.0;132.0;7.6;http://www.imdb.com/title/tt2265431/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
4368;The Lords of Salem ;2012.0;English;USA;Color;101.0;2500000.0;Drama|Fantasy|Horror|Thriller;5158.0;15000.0;5.1;http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4370;Wal-Mart: The High Cost of Low Price ;2005.0;English;USA;Color;20.0;1500000.0;Documentary;0.0;0.0;6.8;http://www.imdb.com/title/tt0473107/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4371;Fetching Cody ;2005.0;English;Canada;Color;87.0;1500000.0;Drama|Fantasy|Romance;596.0;193.0;6.8;http://www.imdb.com/title/tt0475271/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4374;Mutant World ;2014.0;English;Canada;Color;82.0;1500000.0;Sci-Fi;967.0;236.0;2.8;http://www.imdb.com/title/tt3626436/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4375;Growing Up Smith ;2015.0;English;USA;Color;102.0;2000000.0;Comedy|Drama|Family;4320.0;232.0;8.2;http://www.imdb.com/title/tt1105355/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4376;Checkmate ;2015.0;English;USA;Color;97.0;1500000.0;Action|Crime|Thriller;2882.0;402.0;3.1;http://www.imdb.com/title/tt3781616/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4378;#Horror ;2015.0;English;USA;Color;101.0;1500000.0;Drama|Horror|Mystery|Thriller;1044.0;750.0;3.3;http://www.imdb.com/title/tt3526286/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4379;Wind Walkers ;2015.0;English;USA;Color;93.0;2000000.0;Action|Horror|Thriller;2870.0;135.0;3.6;http://www.imdb.com/title/tt1236254/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4380;Snow White and the Seven Dwarfs ;1937.0;English;USA;Color;83.0;2000000.0;Animation|Family|Fantasy|Musical;229.0;0.0;7.7;http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
4382;Shalako ;1968.0;English;UK;Color;113.0;1455000.0;Western;2140.0;209.0;5.5;http://www.imdb.com/title/tt0063592/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
4383;Incident at Loch Ness ;2004.0;English;UK;Color;94.0;1400000.0;Adventure|Comedy|Horror;256.0;400.0;6.6;http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4384;The Dog Lover ;2016.0;English;USA;Color;101.0;2000000.0;Drama;2419.0;724.0;4.8;http://www.imdb.com/title/tt4063178/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
4385;Girl House ;2014.0;English;Canada;Color;99.0;3150000.0;Horror|Thriller;2072.0;969.0;5.5;http://www.imdb.com/title/tt2577172/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4387;House at the End of the Drive ;2014.0;English;USA;Color;91.0;1400000.0;Horror|Thriller;1159.0;223.0;6.9;http://www.imdb.com/title/tt0464054/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4388;Batman: The Movie ;1966.0;English;USA;Color;105.0;1377800.0;Adventure|Comedy|Family;2658.0;0.0;6.5;http://www.imdb.com/title/tt0060153/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
4389;Lock, Stock and Two Smoking Barrels ;1998.0;English;UK;Color;120.0;960000.0;Comedy|Crime;28294.0;21000.0;8.2;http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4390;The Ballad of Gregorio Cortez ;1982.0;English;USA;Color;105.0;1250000.0;Western;3164.0;32.0;7.1;http://www.imdb.com/title/tt3551840/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4393;Trees Lounge ;1996.0;English;USA;Color;95.0;1300000.0;Comedy|Drama;14420.0;872.0;7.2;http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4395;The Basket ;1999.0;English;USA;Color;105.0;1300000.0;Drama;3475.0;117.0;6.5;http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4396;Eddie: The Sleepwalking Cannibal ;2012.0;English;Canada;Color;83.0;1500000.0;Comedy|Horror;843.0;932.0;5.7;http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4397;Mercury Rising ;1998.0;English;USA;Color;111.0;60000000.0;Action|Crime|Drama|Thriller;16537.0;0.0;6.1;http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4400;Def-Con 4 ;1985.0;English;Canada;Color;88.0;1750000.0;Action|Sci-Fi;289.0;220.0;4.3;http://www.imdb.com/title/tt0087130/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4401;The Hebrew Hammer ;2003.0;English;USA; Black and White;87.0;1000000.0;Comedy;6227.0;3000.0;6.2;http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4403;The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ;2010.0;English;USA;Color;82.0;1300000.0;Comedy;1499.0;0.0;2.7;http://www.imdb.com/title/tt1498870/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4404;Forget Me Not ;2009.0;English;USA;Color;103.0;1300000.0;Horror|Romance|Thriller;38121.0;969.0;5.2;http://www.imdb.com/title/tt1147684/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4405;Rebecca ;1940.0;English;USA; Black and White;130.0;1288000.0;Drama|Film-Noir|Mystery|Thriller;2888.0;0.0;8.2;http://www.imdb.com/title/tt0032976/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4406;Friday the 13th Part 2 ;1981.0;English;USA;Color;87.0;1250000.0;Horror|Mystery|Thriller;707.0;0.0;6.1;http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4407;The Lost Weekend ;1945.0;English;USA; Black and White;101.0;1250000.0;Drama|Film-Noir;581.0;0.0;8.0;http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4408;C.H.U.D. ;1984.0;English;USA;Color;96.0;1250000.0;Horror|Sci-Fi;1866.0;0.0;5.5;http://www.imdb.com/title/tt0087015/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4409;Filly Brown ;2012.0;English;USA;Color;80.0;427000.0;Drama|Music;2459.0;0.0;5.7;http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4410;The Lion of Judah ;2011.0;English;USA;Color;87.0;15000000.0;Animation;1730.0;381.0;3.7;http://www.imdb.com/title/tt1212022/?ref_=fn_tt_tt_1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4411;Niagara ;1953.0;English;USA;Color;92.0;1250000.0;Crime|Film-Noir|Thriller;683.0;1000.0;7.1;http://www.imdb.com/title/tt0046126/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
4412;How Green Was My Valley ;1941.0;English;USA; Black and White;118.0;1250000.0;Drama|Family;1129.0;0.0;7.8;http://www.imdb.com/title/tt0033729/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
4414;Da Sweet Blood of Jesus ;2014.0;English;USA;Color;123.0;1420000.0;Comedy|Romance|Thriller;4040.0;447.0;4.1;http://www.imdb.com/title/tt3104930/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4415;Sex, Lies, and Videotape ;1989.0;English;USA;Color;100.0;1200000.0;Drama;1431.0;2000.0;7.2;http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4416;Saw ;2004.0;English;USA;Color;103.0;1200000.0;Horror|Mystery|Thriller;5161.0;0.0;7.7;http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4417;Super Troopers ;2001.0;English;USA;Color;100.0;1200000.0;Comedy|Crime|Mystery;2893.0;0.0;7.1;http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
4418;The Algerian ;2014.0;English;USA;Color;99.0;1300000.0;Action|Romance|Thriller;20218.0;221.0;7.6;http://www.imdb.com/title/tt1681370/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4420;The Day the Earth Stood Still ;2008.0;English;USA;Color;104.0;80000000.0;Drama|Sci-Fi|Thriller;22194.0;0.0;5.5;http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
4422;You Can Count on Me ;2000.0;English;USA;Color;111.0;1200000.0;Drama;4288.0;756.0;7.7;http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
